date,Year,Month,Cases,IC,ID,ratio,country,Hemisphere,model,facet
2016/10/1,2016,10,-0.229374042,22,7,25,Laos,N,sim,N_sim
2016/11/1,2016,11,-0.57225225,22,7,25,Laos,N,sim,N_sim
2016/12/1,2016,12,-0.695507787,22,7,25,Laos,N,sim,N_sim
2017/1/1,2017,1,-0.79628678,22,7,25,Laos,N,sim,N_sim
2017/2/1,2017,2,-0.796667871,22,7,25,Laos,N,sim,N_sim
2017/3/1,2017,3,-0.782412141,22,7,25,Laos,N,sim,N_sim
2017/4/1,2017,4,-0.765313864,22,7,25,Laos,N,sim,N_sim
2017/5/1,2017,5,-0.663832296,22,7,25,Laos,N,sim,N_sim
2017/6/1,2017,6,-0.327862581,22,7,25,Laos,N,sim,N_sim
2017/7/1,2017,7,1.098482389,22,7,25,Laos,N,sim,N_sim
2017/8/1,2017,8,2.854114302,22,7,25,Laos,N,sim,N_sim
2017/9/1,2017,9,1.463694476,22,7,25,Laos,N,sim,N_sim
2017/10/1,2017,10,0.082457963,22,7,25,Laos,N,sim,N_sim
2017/11/1,2017,11,-0.502057265,22,7,25,Laos,N,sim,N_sim
2017/12/1,2017,12,-0.725439055,22,7,25,Laos,N,sim,N_sim
2018/1/1,2018,1,-0.797445687,22,7,25,Laos,N,sim,N_sim
2018/2/1,2018,2,-0.788448034,22,7,25,Laos,N,sim,N_sim
2018/3/1,2018,3,-0.792614628,22,7,25,Laos,N,sim,N_sim
2018/4/1,2018,4,-0.779696624,22,7,25,Laos,N,sim,N_sim
2018/5/1,2018,5,-0.727494992,22,7,25,Laos,N,sim,N_sim
2018/6/1,2018,6,-0.537764503,22,7,25,Laos,N,sim,N_sim
2018/7/1,2018,7,0.142081096,22,7,25,Laos,N,sim,N_sim
2018/8/1,2018,8,1.229751583,22,7,25,Laos,N,sim,N_sim
2018/9/1,2018,9,1.601192064,22,7,25,Laos,N,sim,N_sim
2018/10/1,2018,10,0.934135483,22,7,25,Laos,N,sim,N_sim
2018/11/1,2018,11,-0.234850024,22,7,25,Laos,N,sim,N_sim
2018/12/1,2018,12,-0.739420205,22,7,25,Laos,N,sim,N_sim
2019/1/1,2019,1,-0.790182486,22,7,25,Laos,N,sim,N_sim
2019/2/1,2019,2,-0.778617844,22,7,25,Laos,N,sim,N_sim
2019/3/1,2019,3,-0.766966235,22,7,25,Laos,N,sim,N_sim
2019/4/1,2019,4,-0.695533193,22,7,25,Laos,N,sim,N_sim
2019/5/1,2019,5,-0.367686577,22,7,25,Laos,N,sim,N_sim
2019/6/1,2019,6,0.529993497,22,7,25,Laos,N,sim,N_sim
2019/7/1,2019,7,1.857246045,22,7,25,Laos,N,sim,N_sim
2019/8/1,2019,8,1.95311776,22,7,25,Laos,N,sim,N_sim
2019/9/1,2019,9,0.726809345,22,7,25,Laos,N,sim,N_sim
2019/10/1,2019,10,0.040598551,22,7,25,Laos,N,sim,N_sim
2019/11/1,2019,11,-0.486501917,22,7,25,Laos,N,sim,N_sim
2019/12/1,2019,12,-0.654420328,22,7,25,Laos,N,sim,N_sim
2014/2/1,2014,2,-1.205580733,6,42,2,Malaysia,N,sim,N_sim
2014/3/1,2014,3,0.672521284,6,42,2,Malaysia,N,sim,N_sim
2014/4/1,2014,4,0.802424467,6,42,2,Malaysia,N,sim,N_sim
2014/5/1,2014,5,0.220519498,6,42,2,Malaysia,N,sim,N_sim
2014/6/1,2014,6,-0.926914287,6,42,2,Malaysia,N,sim,N_sim
2014/7/1,2014,7,0.808807815,6,42,2,Malaysia,N,sim,N_sim
2014/8/1,2014,8,1.11707422,6,42,2,Malaysia,N,sim,N_sim
2014/9/1,2014,9,-0.11191069,6,42,2,Malaysia,N,sim,N_sim
2014/10/1,2014,10,-0.24813288,6,42,2,Malaysia,N,sim,N_sim
2014/11/1,2014,11,-1.035411537,6,42,2,Malaysia,N,sim,N_sim
2014/12/1,2014,12,-1.105118642,6,42,2,Malaysia,N,sim,N_sim
2015/1/1,2015,1,0.740186566,6,42,2,Malaysia,N,sim,N_sim
2015/2/1,2015,2,1.194731444,6,42,2,Malaysia,N,sim,N_sim
2015/3/1,2015,3,0.838591654,6,42,2,Malaysia,N,sim,N_sim
2015/4/1,2015,4,-0.302463958,6,42,2,Malaysia,N,sim,N_sim
2015/5/1,2015,5,-0.321076852,6,42,2,Malaysia,N,sim,N_sim
2015/6/1,2015,6,-0.074649022,6,42,2,Malaysia,N,sim,N_sim
2015/7/1,2015,7,1.325768092,6,42,2,Malaysia,N,sim,N_sim
2015/8/1,2015,8,0.183590228,6,42,2,Malaysia,N,sim,N_sim
2015/9/1,2015,9,-0.297541469,6,42,2,Malaysia,N,sim,N_sim
2015/10/1,2015,10,-0.285015921,6,42,2,Malaysia,N,sim,N_sim
2015/11/1,2015,11,-0.766318733,6,42,2,Malaysia,N,sim,N_sim
2015/12/1,2015,12,-0.138256877,6,42,2,Malaysia,N,sim,N_sim
2016/1/1,2016,1,2.610632566,6,42,2,Malaysia,N,sim,N_sim
2016/2/1,2016,2,-0.127699152,6,42,2,Malaysia,N,sim,N_sim
2016/3/1,2016,3,0.199985872,6,42,2,Malaysia,N,sim,N_sim
2016/4/1,2016,4,-0.238075045,6,42,2,Malaysia,N,sim,N_sim
2016/5/1,2016,5,-0.20606671,6,42,2,Malaysia,N,sim,N_sim
2016/6/1,2016,6,-0.845846148,6,42,2,Malaysia,N,sim,N_sim
2016/7/1,2016,7,-0.885793045,6,42,2,Malaysia,N,sim,N_sim
2016/8/1,2016,8,0.918629654,6,42,2,Malaysia,N,sim,N_sim
2016/9/1,2016,9,0.783523161,6,42,2,Malaysia,N,sim,N_sim
2016/10/1,2016,10,0.043205389,6,42,2,Malaysia,N,sim,N_sim
2016/11/1,2016,11,-0.45072388,6,42,2,Malaysia,N,sim,N_sim
2016/12/1,2016,12,-0.473614649,6,42,2,Malaysia,N,sim,N_sim
2017/1/1,2017,1,-0.979155588,6,42,2,Malaysia,N,sim,N_sim
2017/2/1,2017,2,-1.679092121,6,42,2,Malaysia,N,sim,N_sim
2017/3/1,2017,3,0.460956234,6,42,2,Malaysia,N,sim,N_sim
2017/4/1,2017,4,0.64739084,6,42,2,Malaysia,N,sim,N_sim
2017/5/1,2017,5,0.166362123,6,42,2,Malaysia,N,sim,N_sim
2017/6/1,2017,6,-0.730036319,6,42,2,Malaysia,N,sim,N_sim
2017/7/1,2017,7,-0.623587101,6,42,2,Malaysia,N,sim,N_sim
2017/8/1,2017,8,-0.760446661,6,42,2,Malaysia,N,sim,N_sim
2017/9/1,2017,9,-0.857493869,6,42,2,Malaysia,N,sim,N_sim
2017/10/1,2017,10,5.045634857,6,42,2,Malaysia,N,sim,N_sim
2017/11/1,2017,11,0.240155805,6,42,2,Malaysia,N,sim,N_sim
2017/12/1,2017,12,-0.037299036,6,42,2,Malaysia,N,sim,N_sim
2018/1/1,2018,1,-0.087049338,6,42,2,Malaysia,N,sim,N_sim
2018/2/1,2018,2,-0.729926785,6,42,2,Malaysia,N,sim,N_sim
2018/3/1,2018,3,-0.125958333,6,42,2,Malaysia,N,sim,N_sim
2018/4/1,2018,4,-0.47051526,6,42,2,Malaysia,N,sim,N_sim
2018/5/1,2018,5,-0.549017709,6,42,2,Malaysia,N,sim,N_sim
2018/6/1,2018,6,-0.50558055,6,42,2,Malaysia,N,sim,N_sim
2018/7/1,2018,7,-0.65811438,6,42,2,Malaysia,N,sim,N_sim
2018/8/1,2018,8,0.414891114,6,42,2,Malaysia,N,sim,N_sim
2018/9/1,2018,9,1.355459991,6,42,2,Malaysia,N,sim,N_sim
2018/10/1,2018,10,0.186950084,6,42,2,Malaysia,N,sim,N_sim
2018/11/1,2018,11,-0.339372183,6,42,2,Malaysia,N,sim,N_sim
2018/12/1,2018,12,-0.498483418,6,42,2,Malaysia,N,sim,N_sim
2019/1/1,2019,1,-0.658851106,6,42,2,Malaysia,N,sim,N_sim
2019/2/1,2019,2,-1.175005831,6,42,2,Malaysia,N,sim,N_sim
2019/3/1,2019,3,-0.130504955,6,42,2,Malaysia,N,sim,N_sim
2019/4/1,2019,4,2.077934541,6,42,2,Malaysia,N,sim,N_sim
2019/5/1,2019,5,0.33801167,6,42,2,Malaysia,N,sim,N_sim
2019/6/1,2019,6,-0.410477015,6,42,2,Malaysia,N,sim,N_sim
2019/7/1,2019,7,-0.343575023,6,42,2,Malaysia,N,sim,N_sim
2019/8/1,2019,8,-0.690418888,6,42,2,Malaysia,N,sim,N_sim
2019/9/1,2019,9,-0.901548043,6,42,2,Malaysia,N,sim,N_sim
2019/10/1,2019,10,-0.92689859,6,42,2,Malaysia,N,sim,N_sim
2019/11/1,2019,11,1.112267994,6,42,2,Malaysia,N,sim,N_sim
2019/12/1,2019,12,0.408411169,6,42,2,Malaysia,N,sim,N_sim
2014/2/1,2014,2,-0.629993463,48,17,13,Mexico,N,sim,N_sim
2014/3/1,2014,3,-0.632118279,48,17,13,Mexico,N,sim,N_sim
2014/4/1,2014,4,-0.630672447,48,17,13,Mexico,N,sim,N_sim
2014/5/1,2014,5,-0.624256935,48,17,13,Mexico,N,sim,N_sim
2014/6/1,2014,6,-0.598844969,48,17,13,Mexico,N,sim,N_sim
2014/7/1,2014,7,-0.506237071,48,17,13,Mexico,N,sim,N_sim
2014/8/1,2014,8,-0.178721262,48,17,13,Mexico,N,sim,N_sim
2014/9/1,2014,9,0.354859366,48,17,13,Mexico,N,sim,N_sim
2014/10/1,2014,10,0.638776169,48,17,13,Mexico,N,sim,N_sim
2014/11/1,2014,11,0.048337844,48,17,13,Mexico,N,sim,N_sim
2014/12/1,2014,12,-0.435516673,48,17,13,Mexico,N,sim,N_sim
2015/1/1,2015,1,-0.554578988,48,17,13,Mexico,N,sim,N_sim
2015/2/1,2015,2,-0.605083605,48,17,13,Mexico,N,sim,N_sim
2015/3/1,2015,3,-0.606600435,48,17,13,Mexico,N,sim,N_sim
2015/4/1,2015,4,-0.584400773,48,17,13,Mexico,N,sim,N_sim
2015/5/1,2015,5,-0.408107405,48,17,13,Mexico,N,sim,N_sim
2015/6/1,2015,6,0.166717466,48,17,13,Mexico,N,sim,N_sim
2015/7/1,2015,7,1.681437484,48,17,13,Mexico,N,sim,N_sim
2015/8/1,2015,8,3.774697931,48,17,13,Mexico,N,sim,N_sim
2015/9/1,2015,9,2.929222896,48,17,13,Mexico,N,sim,N_sim
2015/10/1,2015,10,1.19978196,48,17,13,Mexico,N,sim,N_sim
2015/11/1,2015,11,-0.053548002,48,17,13,Mexico,N,sim,N_sim
2015/12/1,2015,12,-0.507652615,48,17,13,Mexico,N,sim,N_sim
2016/1/1,2016,1,-0.58076257,48,17,13,Mexico,N,sim,N_sim
2016/2/1,2016,2,-0.608969417,48,17,13,Mexico,N,sim,N_sim
2016/3/1,2016,3,-0.616719938,48,17,13,Mexico,N,sim,N_sim
2016/4/1,2016,4,-0.613092332,48,17,13,Mexico,N,sim,N_sim
2016/5/1,2016,5,-0.581737203,48,17,13,Mexico,N,sim,N_sim
2016/6/1,2016,6,-0.471882102,48,17,13,Mexico,N,sim,N_sim
2016/7/1,2016,7,-0.260578624,48,17,13,Mexico,N,sim,N_sim
2016/8/1,2016,8,0.311951618,48,17,13,Mexico,N,sim,N_sim
2016/9/1,2016,9,0.562361365,48,17,13,Mexico,N,sim,N_sim
2016/10/1,2016,10,0.412164774,48,17,13,Mexico,N,sim,N_sim
2016/11/1,2016,11,-0.138879495,48,17,13,Mexico,N,sim,N_sim
2016/12/1,2016,12,-0.508604199,48,17,13,Mexico,N,sim,N_sim
2017/1/1,2017,1,-0.593329824,48,17,13,Mexico,N,sim,N_sim
2017/2/1,2017,2,-0.608076557,48,17,13,Mexico,N,sim,N_sim
2017/3/1,2017,3,-0.610932458,48,17,13,Mexico,N,sim,N_sim
2017/4/1,2017,4,-0.581034111,48,17,13,Mexico,N,sim,N_sim
2017/5/1,2017,5,-0.465362301,48,17,13,Mexico,N,sim,N_sim
2017/6/1,2017,6,0.029895686,48,17,13,Mexico,N,sim,N_sim
2017/7/1,2017,7,1.058970432,48,17,13,Mexico,N,sim,N_sim
2017/8/1,2017,8,2.453296041,48,17,13,Mexico,N,sim,N_sim
2017/9/1,2017,9,3.299016302,48,17,13,Mexico,N,sim,N_sim
2017/10/1,2017,10,0.979300849,48,17,13,Mexico,N,sim,N_sim
2017/11/1,2017,11,-0.208992171,48,17,13,Mexico,N,sim,N_sim
2017/12/1,2017,12,-0.501454335,48,17,13,Mexico,N,sim,N_sim
2018/1/1,2018,1,-0.580459416,48,17,13,Mexico,N,sim,N_sim
2018/2/1,2018,2,-0.610994625,48,17,13,Mexico,N,sim,N_sim
2018/3/1,2018,3,-0.615768619,48,17,13,Mexico,N,sim,N_sim
2018/4/1,2018,4,-0.611032685,48,17,13,Mexico,N,sim,N_sim
2018/5/1,2018,5,-0.589809775,48,17,13,Mexico,N,sim,N_sim
2018/6/1,2018,6,-0.545842709,48,17,13,Mexico,N,sim,N_sim
2018/7/1,2018,7,-0.417033454,48,17,13,Mexico,N,sim,N_sim
2018/8/1,2018,8,-0.259504559,48,17,13,Mexico,N,sim,N_sim
2018/9/1,2018,9,-0.095463811,48,17,13,Mexico,N,sim,N_sim
2018/10/1,2018,10,-0.015604635,48,17,13,Mexico,N,sim,N_sim
2018/11/1,2018,11,-0.274416688,48,17,13,Mexico,N,sim,N_sim
2018/12/1,2018,12,-0.523049013,48,17,13,Mexico,N,sim,N_sim
2019/1/1,2019,1,-0.611760149,48,17,13,Mexico,N,sim,N_sim
2019/2/1,2019,2,-0.626745925,48,17,13,Mexico,N,sim,N_sim
2019/3/1,2019,3,-0.62890209,48,17,13,Mexico,N,sim,N_sim
2019/4/1,2019,4,-0.627086168,48,17,13,Mexico,N,sim,N_sim
2019/5/1,2019,5,-0.612523642,48,17,13,Mexico,N,sim,N_sim
2019/6/1,2019,6,-0.544538431,48,17,13,Mexico,N,sim,N_sim
2019/7/1,2019,7,-0.271420734,48,17,13,Mexico,N,sim,N_sim
2019/8/1,2019,8,0.504223674,48,17,13,Mexico,N,sim,N_sim
2019/9/1,2019,9,2.034573925,48,17,13,Mexico,N,sim,N_sim
2019/10/1,2019,10,2.147549402,48,17,13,Mexico,N,sim,N_sim
2019/11/1,2019,11,0.316375832,48,17,13,Mexico,N,sim,N_sim
2019/12/1,2019,12,-0.334813331,48,17,13,Mexico,N,sim,N_sim
2014/2/1,2014,2,-0.765565409,10,30,2,Nicaragua,N,sim,N_sim
2014/3/1,2014,3,-0.76645985,10,30,2,Nicaragua,N,sim,N_sim
2014/4/1,2014,4,-0.766561032,10,30,2,Nicaragua,N,sim,N_sim
2014/5/1,2014,5,-0.765212286,10,30,2,Nicaragua,N,sim,N_sim
2014/6/1,2014,6,-0.76579509,10,30,2,Nicaragua,N,sim,N_sim
2014/7/1,2014,7,-0.7653762,10,30,2,Nicaragua,N,sim,N_sim
2014/8/1,2014,8,-0.764358317,10,30,2,Nicaragua,N,sim,N_sim
2014/9/1,2014,9,-0.76408614,10,30,2,Nicaragua,N,sim,N_sim
2014/10/1,2014,10,-0.762607883,10,30,2,Nicaragua,N,sim,N_sim
2014/11/1,2014,11,-0.763470958,10,30,2,Nicaragua,N,sim,N_sim
2014/12/1,2014,12,-0.765657484,10,30,2,Nicaragua,N,sim,N_sim
2015/1/1,2015,1,-0.766249394,10,30,2,Nicaragua,N,sim,N_sim
2015/2/1,2015,2,-0.767422083,10,30,2,Nicaragua,N,sim,N_sim
2015/3/1,2015,3,-0.766533713,10,30,2,Nicaragua,N,sim,N_sim
2015/4/1,2015,4,-0.765045337,10,30,2,Nicaragua,N,sim,N_sim
2015/5/1,2015,5,-0.758059788,10,30,2,Nicaragua,N,sim,N_sim
2015/6/1,2015,6,-0.751864464,10,30,2,Nicaragua,N,sim,N_sim
2015/7/1,2015,7,-0.745333219,10,30,2,Nicaragua,N,sim,N_sim
2015/8/1,2015,8,-0.736972618,10,30,2,Nicaragua,N,sim,N_sim
2015/9/1,2015,9,-0.704129205,10,30,2,Nicaragua,N,sim,N_sim
2015/10/1,2015,10,-0.660425003,10,30,2,Nicaragua,N,sim,N_sim
2015/11/1,2015,11,-0.650809755,10,30,2,Nicaragua,N,sim,N_sim
2015/12/1,2015,12,-0.644798581,10,30,2,Nicaragua,N,sim,N_sim
2016/1/1,2016,1,-0.650966586,10,30,2,Nicaragua,N,sim,N_sim
2016/2/1,2016,2,-0.680366803,10,30,2,Nicaragua,N,sim,N_sim
2016/3/1,2016,3,-0.617643574,10,30,2,Nicaragua,N,sim,N_sim
2016/4/1,2016,4,-0.220968807,10,30,2,Nicaragua,N,sim,N_sim
2016/5/1,2016,5,0.527223564,10,30,2,Nicaragua,N,sim,N_sim
2016/6/1,2016,6,2.100616295,10,30,2,Nicaragua,N,sim,N_sim
2016/7/1,2016,7,2.503442878,10,30,2,Nicaragua,N,sim,N_sim
2016/8/1,2016,8,3.130121704,10,30,2,Nicaragua,N,sim,N_sim
2016/9/1,2016,9,3.049035102,10,30,2,Nicaragua,N,sim,N_sim
2016/10/1,2016,10,2.530410699,10,30,2,Nicaragua,N,sim,N_sim
2016/11/1,2016,11,1.991101827,10,30,2,Nicaragua,N,sim,N_sim
2016/12/1,2016,12,1.150329682,10,30,2,Nicaragua,N,sim,N_sim
2017/1/1,2017,1,0.571822207,10,30,2,Nicaragua,N,sim,N_sim
2017/2/1,2017,2,-0.084644361,10,30,2,Nicaragua,N,sim,N_sim
2017/3/1,2017,3,-0.165987963,10,30,2,Nicaragua,N,sim,N_sim
2017/4/1,2017,4,-0.089903759,10,30,2,Nicaragua,N,sim,N_sim
2017/5/1,2017,5,0.087875632,10,30,2,Nicaragua,N,sim,N_sim
2017/6/1,2017,6,0.157341575,10,30,2,Nicaragua,N,sim,N_sim
2017/7/1,2017,7,0.134327914,10,30,2,Nicaragua,N,sim,N_sim
2017/8/1,2017,8,0.271872606,10,30,2,Nicaragua,N,sim,N_sim
2017/9/1,2017,9,0.61366771,10,30,2,Nicaragua,N,sim,N_sim
2017/10/1,2017,10,0.65537763,10,30,2,Nicaragua,N,sim,N_sim
2017/11/1,2017,11,0.136831136,10,30,2,Nicaragua,N,sim,N_sim
2017/12/1,2017,12,-0.220017704,10,30,2,Nicaragua,N,sim,N_sim
2018/1/1,2018,1,-0.469134889,10,30,2,Nicaragua,N,sim,N_sim
2018/2/1,2018,2,-0.594961788,10,30,2,Nicaragua,N,sim,N_sim
2018/3/1,2018,3,-0.595036662,10,30,2,Nicaragua,N,sim,N_sim
2018/4/1,2018,4,-0.540848066,10,30,2,Nicaragua,N,sim,N_sim
2018/5/1,2018,5,-0.493502354,10,30,2,Nicaragua,N,sim,N_sim
2018/6/1,2018,6,-0.478575094,10,30,2,Nicaragua,N,sim,N_sim
2018/7/1,2018,7,-0.411778311,10,30,2,Nicaragua,N,sim,N_sim
2018/8/1,2018,8,-0.431187898,10,30,2,Nicaragua,N,sim,N_sim
2018/9/1,2018,9,-0.469760189,10,30,2,Nicaragua,N,sim,N_sim
2018/10/1,2018,10,-0.376245502,10,30,2,Nicaragua,N,sim,N_sim
2018/11/1,2018,11,-0.31426899,10,30,2,Nicaragua,N,sim,N_sim
2018/12/1,2018,12,-0.393082051,10,30,2,Nicaragua,N,sim,N_sim
2019/1/1,2019,1,-0.505997219,10,30,2,Nicaragua,N,sim,N_sim
2019/2/1,2019,2,-0.588725992,10,30,2,Nicaragua,N,sim,N_sim
2019/3/1,2019,3,-0.594034968,10,30,2,Nicaragua,N,sim,N_sim
2019/4/1,2019,4,-0.449685842,10,30,2,Nicaragua,N,sim,N_sim
2019/5/1,2019,5,0.328067624,10,30,2,Nicaragua,N,sim,N_sim
2019/6/1,2019,6,0.830345195,10,30,2,Nicaragua,N,sim,N_sim
2019/7/1,2019,7,1.24167808,10,30,2,Nicaragua,N,sim,N_sim
2019/8/1,2019,8,1.518003898,10,30,2,Nicaragua,N,sim,N_sim
2019/9/1,2019,9,1.346736529,10,30,2,Nicaragua,N,sim,N_sim
2019/10/1,2019,10,1.089658408,10,30,2,Nicaragua,N,sim,N_sim
2019/11/1,2019,11,0.909956575,10,30,2,Nicaragua,N,sim,N_sim
2019/12/1,2019,12,0.694274713,10,30,2,Nicaragua,N,sim,N_sim
2014/2/1,2014,2,1.33307574,32,21,2,Panama,N,sim,N_sim
2014/3/1,2014,3,1.202739807,32,21,2,Panama,N,sim,N_sim
2014/4/1,2014,4,0.154266276,32,21,2,Panama,N,sim,N_sim
2014/5/1,2014,5,0.23210901,32,21,2,Panama,N,sim,N_sim
2014/6/1,2014,6,-0.379083166,32,21,2,Panama,N,sim,N_sim
2014/7/1,2014,7,0.031062002,32,21,2,Panama,N,sim,N_sim
2014/8/1,2014,8,-0.021625561,32,21,2,Panama,N,sim,N_sim
2014/9/1,2014,9,-0.504724464,32,21,2,Panama,N,sim,N_sim
2014/10/1,2014,10,-0.187500183,32,21,2,Panama,N,sim,N_sim
2014/11/1,2014,11,-0.953166791,32,21,2,Panama,N,sim,N_sim
2014/12/1,2014,12,-0.364318986,32,21,2,Panama,N,sim,N_sim
2015/1/1,2015,1,-0.766196213,32,21,2,Panama,N,sim,N_sim
2015/2/1,2015,2,0.074016419,32,21,2,Panama,N,sim,N_sim
2015/3/1,2015,3,2.962577668,32,21,2,Panama,N,sim,N_sim
2015/4/1,2015,4,0.74786852,32,21,2,Panama,N,sim,N_sim
2015/5/1,2015,5,0.333851026,32,21,2,Panama,N,sim,N_sim
2015/6/1,2015,6,-0.243237764,32,21,2,Panama,N,sim,N_sim
2015/7/1,2015,7,0.118996707,32,21,2,Panama,N,sim,N_sim
2015/8/1,2015,8,-0.108528643,32,21,2,Panama,N,sim,N_sim
2015/9/1,2015,9,-0.288382513,32,21,2,Panama,N,sim,N_sim
2015/10/1,2015,10,-0.114538972,32,21,2,Panama,N,sim,N_sim
2015/11/1,2015,11,-0.5797863,32,21,2,Panama,N,sim,N_sim
2015/12/1,2015,12,-0.343080994,32,21,2,Panama,N,sim,N_sim
2016/1/1,2016,1,-0.023255228,32,21,2,Panama,N,sim,N_sim
2016/2/1,2016,2,0.985777387,32,21,2,Panama,N,sim,N_sim
2016/3/1,2016,3,1.188999776,32,21,2,Panama,N,sim,N_sim
2016/4/1,2016,4,-0.032704303,32,21,2,Panama,N,sim,N_sim
2016/5/1,2016,5,0.061935957,32,21,2,Panama,N,sim,N_sim
2016/6/1,2016,6,-0.383463829,32,21,2,Panama,N,sim,N_sim
2016/7/1,2016,7,-0.319495685,32,21,2,Panama,N,sim,N_sim
2016/8/1,2016,8,-0.096821957,32,21,2,Panama,N,sim,N_sim
2016/9/1,2016,9,-0.627270891,32,21,2,Panama,N,sim,N_sim
2016/10/1,2016,10,-0.473790705,32,21,2,Panama,N,sim,N_sim
2016/11/1,2016,11,-1.01650699,32,21,2,Panama,N,sim,N_sim
2016/12/1,2016,12,-0.545854851,32,21,2,Panama,N,sim,N_sim
2017/1/1,2017,1,-0.745930041,32,21,2,Panama,N,sim,N_sim
2017/2/1,2017,2,-1.088227262,32,21,2,Panama,N,sim,N_sim
2017/3/1,2017,3,0.994164936,32,21,2,Panama,N,sim,N_sim
2017/4/1,2017,4,-0.196373642,32,21,2,Panama,N,sim,N_sim
2017/5/1,2017,5,-0.329094271,32,21,2,Panama,N,sim,N_sim
2017/6/1,2017,6,-0.984758398,32,21,2,Panama,N,sim,N_sim
2017/7/1,2017,7,-0.946461237,32,21,2,Panama,N,sim,N_sim
2017/8/1,2017,8,-1.179339069,32,21,2,Panama,N,sim,N_sim
2017/9/1,2017,9,3.19567229,32,21,2,Panama,N,sim,N_sim
2017/10/1,2017,10,3.716717003,32,21,2,Panama,N,sim,N_sim
2017/11/1,2017,11,0.192398974,32,21,2,Panama,N,sim,N_sim
2017/12/1,2017,12,0.271303234,32,21,2,Panama,N,sim,N_sim
2018/1/1,2018,1,0.027481221,32,21,2,Panama,N,sim,N_sim
2018/2/1,2018,2,-0.609628631,32,21,2,Panama,N,sim,N_sim
2018/3/1,2018,3,0.056321831,32,21,2,Panama,N,sim,N_sim
2018/4/1,2018,4,-0.307303089,32,21,2,Panama,N,sim,N_sim
2018/5/1,2018,5,-0.160580785,32,21,2,Panama,N,sim,N_sim
2018/6/1,2018,6,-0.406174501,32,21,2,Panama,N,sim,N_sim
2018/7/1,2018,7,-0.227217695,32,21,2,Panama,N,sim,N_sim
2018/8/1,2018,8,-0.416430933,32,21,2,Panama,N,sim,N_sim
2018/9/1,2018,9,-0.682133834,32,21,2,Panama,N,sim,N_sim
2018/10/1,2018,10,-0.574022663,32,21,2,Panama,N,sim,N_sim
2018/11/1,2018,11,-0.974180517,32,21,2,Panama,N,sim,N_sim
2018/12/1,2018,12,-0.267794893,32,21,2,Panama,N,sim,N_sim
2019/1/1,2019,1,0.963373211,32,21,2,Panama,N,sim,N_sim
2019/2/1,2019,2,-0.019771629,32,21,2,Panama,N,sim,N_sim
2019/3/1,2019,3,0.439143921,32,21,2,Panama,N,sim,N_sim
2019/4/1,2019,4,-0.152768853,32,21,2,Panama,N,sim,N_sim
2019/5/1,2019,5,-0.625843064,32,21,2,Panama,N,sim,N_sim
2019/6/1,2019,6,-0.727203828,32,21,2,Panama,N,sim,N_sim
2019/7/1,2019,7,-0.800097759,32,21,2,Panama,N,sim,N_sim
2019/8/1,2019,8,-0.832489248,32,21,2,Panama,N,sim,N_sim
2019/9/1,2019,9,-1.198655849,32,21,2,Panama,N,sim,N_sim
2019/10/1,2019,10,-1.093886241,32,21,2,Panama,N,sim,N_sim
2019/11/1,2019,11,2.001298764,32,21,2,Panama,N,sim,N_sim
2019/12/1,2019,12,2.634551241,32,21,2,Panama,N,sim,N_sim
2014/2/1,2014,2,-1.22135986,39,27,13,Peru,S,sim,S_sim
2014/3/1,2014,3,-1.109684043,39,27,13,Peru,S,sim,S_sim
2014/4/1,2014,4,-1.110391018,39,27,13,Peru,S,sim,S_sim
2014/5/1,2014,5,-0.899185534,39,27,13,Peru,S,sim,S_sim
2014/6/1,2014,6,-1.088511406,39,27,13,Peru,S,sim,S_sim
2014/7/1,2014,7,-1.048663057,39,27,13,Peru,S,sim,S_sim
2014/8/1,2014,8,-1.033352367,39,27,13,Peru,S,sim,S_sim
2014/9/1,2014,9,-1.101936421,39,27,13,Peru,S,sim,S_sim
2014/10/1,2014,10,-1.063462354,39,27,13,Peru,S,sim,S_sim
2014/11/1,2014,11,-1.124463736,39,27,13,Peru,S,sim,S_sim
2014/12/1,2014,12,-1.090353737,39,27,13,Peru,S,sim,S_sim
2015/1/1,2015,1,-1.096584794,39,27,13,Peru,S,sim,S_sim
2015/2/1,2015,2,-1.265303026,39,27,13,Peru,S,sim,S_sim
2015/3/1,2015,3,-0.808351993,39,27,13,Peru,S,sim,S_sim
2015/4/1,2015,4,-0.091145734,39,27,13,Peru,S,sim,S_sim
2015/5/1,2015,5,1.503758778,39,27,13,Peru,S,sim,S_sim
2015/6/1,2015,6,1.417043641,39,27,13,Peru,S,sim,S_sim
2015/7/1,2015,7,1.416195914,39,27,13,Peru,S,sim,S_sim
2015/8/1,2015,8,1.196272249,39,27,13,Peru,S,sim,S_sim
2015/9/1,2015,9,1.232861867,39,27,13,Peru,S,sim,S_sim
2015/10/1,2015,10,0.785761461,39,27,13,Peru,S,sim,S_sim
2015/11/1,2015,11,-0.20409383,39,27,13,Peru,S,sim,S_sim
2015/12/1,2015,12,-0.471401649,39,27,13,Peru,S,sim,S_sim
2016/1/1,2016,1,-0.547890311,39,27,13,Peru,S,sim,S_sim
2016/2/1,2016,2,-0.690313403,39,27,13,Peru,S,sim,S_sim
2016/3/1,2016,3,-0.567274835,39,27,13,Peru,S,sim,S_sim
2016/4/1,2016,4,-0.62916499,39,27,13,Peru,S,sim,S_sim
